"","country","points","price","province","title","variety","winery"
"1756","Italy",89,NA,"Tuscany","Castello Banfi 2003  Brunello di Montalcino","Sangiovese Grosso","Castello Banfi"
"1757","Italy",88,24,"Southern Italy","Mastroberardino 2006 Nova Serra  (Greco di Tufo)","Greco","Mastroberardino"
"1758","US",85,75,"California","Swanson 2006 Salon Wine Selection Sangiovese (Oakville)","Sangiovese","Swanson"
"1759","Italy",86,NA,"Tuscany","Colombaio 2009  Brunello di Montalcino","Sangiovese","Colombaio"
"1760","France",91,53,"Alsace","Jean-Baptiste Adam 2013 Letzenberg Pinot Gris (Alsace)","Pinot Gris","Jean-Baptiste Adam"
"1761","France",90,20,"Rhône Valley","Domaine de Mourchon 2014 Tradition Red","Rhône-style Red Blend","Domaine de Mourchon"
"1762","US",92,45,"Oregon","Arbor Brook 2014 Origin 1866 Pinot Noir (Chehalem Mountains)","Pinot Noir","Arbor Brook"
"1763","US",84,18,"California","Fenestra 2004 Cabernet Sauvignon (Livermore Valley)","Cabernet Sauvignon","Fenestra"
"1764","US",89,22,"California","Barton 2014 Vogelzang Vineyard Sauvignon Blanc (Happy Canyon of Santa Barbara)","Sauvignon Blanc","Barton"
"1765","Italy",93,60,"Tuscany","Luiz Barichello 2012 Iohanna Gran Selezione  (Chianti Classico)","Sangiovese","Luiz Barichello"
"1766","US",85,20,"Oregon","Girardet 2012 Chardonnay (Umpqua Valley)","Chardonnay","Girardet"
"1767","France",90,22,"Alsace","Domaine Allimant-Laugner 2011 Praelatenberg Grand Cru Riesling (Alsace)","Riesling","Domaine Allimant-Laugner"
"1768","US",92,45,"California","Westerly 2013 Côte Blonde Syrah (Santa Ynez Valley)","Syrah","Westerly"
"1769","France",85,8,"Languedoc-Roussillon","Les Vignerons de la Méditerranée 2010 Réserve St. Martin Pinot Noir (Pays d'Oc)","Pinot Noir","Les Vignerons de la Méditerranée"
"1770","Chile",80,9,"Aconcagua Valley","Santa Rita 2006 120 Chardonnay (Aconcagua Valley)","Chardonnay","Santa Rita"
"1771","Australia",84,17,"South Australia","Wakefield 2015 Pinot Gris (Clare Valley)","Pinot Gris","Wakefield"
"1772","Italy",85,14,"Veneto","Tenuta Santomè 2008 Chardonnay (Marca Trevigiana)","Chardonnay","Tenuta Santomè"
"1773","US",91,60,"California","Goat Bubbles 2012 Clos Pepe Vineyard Blanc de Noir Pinot Noir (Sta. Rita Hills)","Pinot Noir","Goat Bubbles"
"1774","Austria",89,27,"Kremstal","Stadt Krems 2009 Steinterrassen Riesling (Kremstal)","Riesling","Stadt Krems"
"1775","US",86,12,"Washington","Lone Birch 2015 Riesling (Yakima Valley)","Riesling","Lone Birch"
"1776","Italy",92,NA,"Piedmont","Monchiero 2005 Rocche  (Barolo)","Nebbiolo","Monchiero"
"1777","Italy",87,28,"Tuscany","Palagetto 2013 Riserva  (Vernaccia di San Gimignano)","Vernaccia","Palagetto"
"1778","France",92,135,"Burgundy","Bouchard Père & Fils 2008 Les Cailles Premier Cru  (Nuits-St.-Georges)","Pinot Noir","Bouchard Père & Fils"
"1779","France",82,10,"Loire Valley","Barton & Guestier 2009 Rosé  (Rosé d'Anjou)","Grolleau","Barton & Guestier"
"1780","US",82,14,"California","Red Rock 2009 Reserve Malbec (California)","Malbec","Red Rock"
"1781","Italy",95,75,"Southern Italy","Mastroberardino 2006 Radici Riserva  (Taurasi)","Aglianico","Mastroberardino"
"1782","US",94,100,"California","Etude 2004 Cabernet Sauvignon (Oakville)","Cabernet Sauvignon","Etude"
"1783","France",94,45,"Bordeaux","Château la Tour Blanche 2014  Sauternes","Bordeaux-style White Blend","Château la Tour Blanche"
"1784","France",90,30,"France Other","Château d'Aydie 2009 Maydie Vintage Tannat (Vin de Liqueur)","Tannat","Château d'Aydie"
"1785","Italy",92,60,"Tuscany","Tenuta Monteti 2006 Monteti Red (Toscana)","Red Blend","Tenuta Monteti"
"1786","France",90,40,"Languedoc-Roussillon","Domaine de Baronarques 2013 le Chardonnay (Limoux)","Chardonnay","Domaine de Baronarques"
"1787","Germany",92,55,"Rheinhessen","Kühling-Gillot 2009 Nierstein Pettenthal GG Trocken Riesling (Rheinhessen)","Riesling","Kühling-Gillot"
"1788","Italy",93,65,"Veneto","Cesari 2001 Il Bosco  (Amarone della Valpolicella)","Corvina, Rondinella, Molinara","Cesari"
"1789","Chile",87,27,"Central Valley","Miguel Torres 2005 Cordillera Reserva Privada Red (Central Valley)","Red Blend","Miguel Torres"
"1790","France",87,15,"Rhône Valley","Alain Jaume et Fils 2016 Réserve Grand Veneur White (Côtes du Rhône)","Rhône-style White Blend","Alain Jaume et Fils"
"1791","Spain",82,19,"Catalonia","Garbó 2013 Negre Red (Montsant)","Red Blend","Garbó"
"1792","US",92,55,"Washington","Cana's Feast 2012 Mountain Cuvée Red (Columbia Valley (WA))","Bordeaux-style Red Blend","Cana's Feast"
"1793","France",87,20,"Loire Valley","Henri Bourgeois 2016 Les Jeunes Vignes Rosé (Sancerre)","Rosé","Henri Bourgeois"
"1794","France",90,60,"Champagne","Boizel NV Blanc de Blancs Brut Chardonnay (Champagne)","Chardonnay","Boizel"
"1795","US",90,14,"California","Parducci 2013 Small Lot Blend Petite Sirah (Mendocino County)","Petite Sirah","Parducci"
"1796","France",87,13,"Languedoc-Roussillon","Laurent Miquel 2006 Nord Sud Syrah (Vin de Pays d'Oc)","Syrah","Laurent Miquel"
"1797","France",86,14,"Bordeaux","Château Tour de Guiet 2013 Rosé de Guiet Rosé (Bordeaux Rosé)","Rosé","Château Tour de Guiet"
"1798","US",91,30,"Washington","Tamarack Cellars 2011 Cabernet Franc (Wahluke Slope)","Cabernet Franc","Tamarack Cellars"
"1799","US",85,18,"California","Haraszthy 2013 Zinfandel (Dry Creek Valley)","Zinfandel","Haraszthy"
"1800","US",90,30,"California","Alma Rosa 2015 El Jabali Vineyard Chardonnay (Sta. Rita Hills)","Chardonnay","Alma Rosa"
"1801","France",90,15,"Rhône Valley","Alain Jaume et Fils 2014 Haut de Brun Red (Côtes du Rhône)","Rhône-style Red Blend","Alain Jaume et Fils"
"1802","US",89,38,"California","Stephen Ross 2009 Bien Nacido Vineyards Pinot Noir (Santa Maria Valley)","Pinot Noir","Stephen Ross"
"1803","US",88,28,"California","Kempe 2016 Bianco White (Santa Barbara County)","Rhône-style White Blend","Kempe"
"1804","US",86,48,"Oregon","Et Fille 2012 Maresh Vineyard Pinot Noir (Dundee Hills)","Pinot Noir","Et Fille"
"1805","Italy",92,69,"Tuscany","Volpaia 2010 Balifico Red (Toscana)","Red Blend","Volpaia"
"1806","Italy",88,NA,"Italy Other","Villa Sandi 2012 Opere Serenissima Metodo Classico Sparkling (Vino Spumante)","Sparkling Blend","Villa Sandi"
"1807","Austria",91,35,"Burgenland","Nittnaus Hans und Christine 2013 Nit'ana Red (Burgenland)","Red Blend","Nittnaus Hans und Christine"
"1808","US",93,18,"California","Cameron Hughes 2013 Lot 457 Meritage (Napa Valley)","Meritage","Cameron Hughes"
"1809","France",90,69,"Champagne","Pierre Gimonnet et Fils NV Rosé des Blancs Premier Cru Brut  (Champagne)","Champagne Blend","Pierre Gimonnet et Fils"
"1810","New Zealand",87,25,"Central Otago","Ant Moore 2010 Pinot Noir (Central Otago)","Pinot Noir","Ant Moore"
"1811","France",86,10,"Rhône Valley","Les Vignobles Foncalieu 2009 Bastide de Beauvert Red (Côtes du Rhône)","Rhône-style Red Blend","Les Vignobles Foncalieu"
"1812","Italy",88,NA,"Sicily & Sardinia","Tasca d'Almerita 2015 Mozia White (Sicilia)","White Blend","Tasca d'Almerita"
"1813","Spain",87,18,"Levante","Monterebro 2012 Selección Syrah (Jumilla)","Syrah","Monterebro"
"1814","US",91,18,"California","Patianna 2008 Sauvignon Blanc (Mendocino County)","Sauvignon Blanc","Patianna"
"1815","Spain",87,21,"Northern Spain","Pujanza 2010 Hado  (Rioja)","Red Blend","Pujanza"
"1816","US",89,15,"California","Renwood 2013 Zinfandel (California)","Zinfandel","Renwood"
"1817","US",90,17,"Washington","Chateau Ste. Michelle 2014 Indian Wells Chardonnay (Columbia Valley (WA))","Chardonnay","Chateau Ste. Michelle"
"1818","US",87,60,"California","Alta Maria 2006 Uriel J. Nielson Vineyard Grenache (Santa Maria Valley)","Grenache","Alta Maria"
"1819","US",87,24,"California","Treana 2013 White (Central Coast)","Rhône-style White Blend","Treana"
"1820","Austria",89,22,"Österreichischer Sekt","Bründlmayer 2010 Brut Sparkling (Österreichischer Sekt)","Sparkling Blend","Bründlmayer"
"1821","US",87,15,"Washington","Columbia Crest 2006 H3 Cabernet Sauvignon (Horse Heaven Hills)","Cabernet Sauvignon","Columbia Crest"
"1822","Italy",88,32,"Tuscany","Castel di Pugna 2011 Villa Cambi  (Chianti Superiore)","Red Blend","Castel di Pugna"
"1823","Spain",85,20,"Galicia","Attis 2013 Xión Albariño (Rías Baixas)","Albariño","Attis"
"1824","US",91,25,"Washington","Seven Hills 2007 Cabernet Sauvignon (Columbia Valley (WA))","Cabernet Sauvignon","Seven Hills"
"1825","US",92,68,"California","Foxen 2015 Melville Vineyard Pinot Noir (Sta. Rita Hills)","Pinot Noir","Foxen"
"1826","Chile",87,40,"Maule Valley","Morandé 2012 Vigno Carignan (Maule Valley)","Carignan","Morandé"
"1827","US",89,25,"Washington","Seven Hills 1997 Seven Hills Vineyard Cabernet Sauvignon (Walla Walla Valley (WA))","Cabernet Sauvignon","Seven Hills"
"1828","Italy",88,24,"Northeastern Italy","Kellerei Kaltern Caldaro 2011 Wadleith Chardonnay (Alto Adige)","Chardonnay","Kellerei Kaltern Caldaro"
"1829","Spain",83,18,"Northern Spain","Pradorey 2015 Oak Fermented Rosado (Ribera del Duero)","Rosado","Pradorey"
"1830","South Africa",91,26,"Stellenbosch","Jardin 2009 The Prospector Syrah (Stellenbosch)","Syrah","Jardin"
"1831","Italy",94,100,"Tuscany","Tua Rita 2012 Giusto di Notri Red (Toscana)","Red Blend","Tua Rita"
"1832","Australia",87,10,"Australia Other","Yangarra Park 2000 Chardonnay (South Eastern Australia)","Chardonnay","Yangarra Park"
"1833","US",87,56,"California","Williams Selyem 2005 Weir Vineyard Pinot Noir (Yorkville Highlands)","Pinot Noir","Williams Selyem"
"1834","US",87,80,"California","V. Sattui 2011 Paradiso Red (Napa Valley)","Red Blend","V. Sattui"
"1835","Italy",87,37,"Tuscany","Fattoria di Petroio 2011 Lenzi Riserva  (Chianti Classico)","Sangiovese","Fattoria di Petroio"
"1836","France",91,20,"Rhône Valley","Alain Jaume et Fils 2014 Domaine Grand Veneur Les Champauvins Red (Côtes du Rhône)","Rhône-style Red Blend","Alain Jaume et Fils"
"1837","Spain",85,9,"Levante","Castillo de Liria 2014 Winemaker's Selection White (Valencia)","White Blend","Castillo de Liria"
"1838","US",90,25,"California","Kunde 2013 Estate Grown Syrah (Sonoma Valley)","Syrah","Kunde"
"1839","US",87,18,"California","Bridlewood 2014 Cabernet Sauvignon (Paso Robles)","Cabernet Sauvignon","Bridlewood"
"1840","France",85,16,"Burgundy","Louis Chevallier 2013  Bourgogne","Chardonnay","Louis Chevallier"
"1841","Spain",91,24,"Northern Spain","Coto de Imaz 2012 Reserva  (Rioja)","Tempranillo","Coto de Imaz"
"1842","Italy",91,NA,"Piedmont","Ceste 2011 Palliano Riserva  (Roero)","Nebbiolo","Ceste"
"1843","France",92,NA,"Bordeaux","Château Phélan-Ségur 2010  Saint-Estèphe","Bordeaux-style Red Blend","Château Phélan-Ségur"
"1844","US",87,22,"Washington","Waterbrook 2005 Reserve Merlot (Columbia Valley (WA))","Merlot","Waterbrook"
"1845","Italy",86,80,"Piedmont","Josetta Saffirio 2012  Barolo","Nebbiolo","Josetta Saffirio"
"1846","US",89,17,"California","Tangent 2015 Paragon Vineyard Albariño (Edna Valley)","Albariño","Tangent"
"1847","US",85,35,"Washington","Tildio 2009 Reserve Estate Tempranillo (Lake Chelan)","Tempranillo","Tildio"
"1848","France",84,NA,"Southwest France","Clément Bosquet 2014 Malbec (Cahors)","Malbec","Clément Bosquet"
"1849","South Africa",88,NA,"Stellenbosch","Delheim 2003 Cabernet Sauvignon Simonsberg Cabernet Sauvignon (Stellenbosch)","Cabernet Sauvignon","Delheim"
"1850","US",87,38,"California","Brutocao 2009 Reserve Cabernet Sauvignon (Mendocino)","Cabernet Sauvignon","Brutocao"
"1851","US",86,30,"California","Trefethen 2010 Chardonnay (Oak Knoll District)","Chardonnay","Trefethen"
"1852","US",86,60,"California","Ridge 2008 Monte Bello Chardonnay (Santa Cruz Mountains)","Chardonnay","Ridge"
"1853","US",85,22,"California","San Simeon 2012 Chardonnay (Monterey)","Chardonnay","San Simeon"
"1854","US",88,15,"Oregon","Firesteed 2013 Riesling (Oregon)","Riesling","Firesteed"
"1855","Spain",89,23,"Northern Spain","La Greña 2011 Crianza  (Rioja)","Tempranillo","La Greña"
"1856","France",94,NA,"Bordeaux","Château le Gay 2012 Barrel Sample  (Pomerol)","Bordeaux-style Red Blend","Château le Gay"
"1857","Portugal",90,NA,"Alentejano","Monte da Ravasqueira 2015 Reserva Branco White (Alentejano)","Portuguese White","Monte da Ravasqueira"
"1858","US",90,65,"California","Monticello Vineyards 2008 Corley Yewell Vineyard Cabernet Sauvignon (St. Helena)","Cabernet Sauvignon","Monticello Vineyards"
"1859","Italy",87,20,"Sicily & Sardinia","D'Alessandro 2010 Grillo (Sicilia)","Grillo","D'Alessandro"
"1860","Italy",88,24,"Tuscany","Olivi 2008 Le Buche Red (Toscana)","Red Blend","Olivi"
"1861","US",87,60,"California","Jim Ball 2009 Les Pintades Pinot Noir (Anderson Valley)","Pinot Noir","Jim Ball"
"1862","Chile",87,85,"Cachapoal Valley","Santa Ema 2008 Rivalta Limited Selection Red (Cachapoal Valley)","Red Blend","Santa Ema"
"1863","France",95,150,"Champagne","Perrier Jouët 2006 Belle Epoque Brut  (Champagne)","Champagne Blend","Perrier Jouët"
"1864","US",87,34,"California","Alderbrook 2007 Three Goose Zinfandel (Dry Creek Valley)","Zinfandel","Alderbrook"
"1865","US",93,22,"California","Kenwood 2015 Six Ridges Sauvignon Blanc (Sonoma Coast)","Sauvignon Blanc","Kenwood"
"1866","Italy",91,24,"Piedmont","Ca' Viola 2013 Brichet  (Barbera d'Alba)","Barbera","Ca' Viola"
"1867","Spain",89,14,"Northern Spain","Sierra Cantabria 2011 Crianza  (Rioja)","Tempranillo","Sierra Cantabria"
"1868","Greece",85,20,"Ismarikos","Tsantali 2008 Kanenas Maronia Vineyards Mavroudi-Syrah Red (Ismarikos)","Red Blend","Tsantali"
"1869","Israel",92,45,"Ella Valley","Yaffo 2011 Heritage Cabernet Sauvignon-Cabernet Franc (Ella Valley)","Cabernet Sauvignon-Cabernet Franc","Yaffo"
"1870","Greece",86,27,"Beotia","Avantis 2005 New Oak Barrel Fermented Roditis (Beotia)","Roditis","Avantis"
"1871","US",88,45,"California","Lost Canyon 2012 Morelli Lane Vineyard Pinot Noir (Russian River Valley)","Pinot Noir","Lost Canyon"
"1872","Italy",87,18,"Tuscany","Marchesi de' Frescobaldi 2015 Ammiraglia Massovivo Vermentino (Toscana)","Vermentino","Marchesi de' Frescobaldi"
"1873","Italy",91,32,"Tuscany","Tenuta Argentiera 2008 Villa Donoratico  (Bolgheri)","Red Blend","Tenuta Argentiera"
"1874","US",87,35,"Idaho","Sawtooth 2011 Trout Trilogy Carmenère","Carmenère","Sawtooth"
"1875","France",91,70,"Bordeaux","Ma Verité 2004  Haut-Médoc","Bordeaux-style Red Blend","Ma Verité"
"1876","US",93,225,"California","Villa del Lago 2008 Cabernet Sauvignon (Napa Valley)","Cabernet Sauvignon","Villa del Lago"
"1877","US",90,65,"California","Grgich Hills 2011 Miljenko's Selection Petite Sirah (Calistoga)","Petite Sirah","Grgich Hills"
"1878","Italy",89,25,"Tuscany","Castello di Monterinaldi 2009 Riserva  (Chianti Classico)","Red Blend","Castello di Monterinaldi"
"1879","US",89,68,"California","Migration 2014 Dutton Ranch Pinot Noir (Russian River Valley)","Pinot Noir","Migration"
"1880","Italy",89,20,"Tuscany","PoderNuovo a Palazzone 2011 Therra Red (Toscana)","Red Blend","PoderNuovo a Palazzone"
"1881","US",93,50,"California","Sanguis 2009 Lotus of Siam White (California)","White Blend","Sanguis"
"1882","Italy",95,165,"Piedmont","Luciano Sandrone 2005 Cannubi Boschis  (Barolo)","Nebbiolo","Luciano Sandrone"
"1883","France",84,NA,"Beaujolais","Louis Tête 2013 Les Combes  (Beaujolais-Villages)","Gamay","Louis Tête"
"1884","US",82,14,"Idaho","Sawtooth 2011 Skyline Red","Red Blend","Sawtooth"
"1885","US",92,55,"California","Davies 2013 Nobles Vineyard Pinot Noir (Fort Ross-Seaview)","Pinot Noir","Davies"
"1886","Greece",90,40,"Lakonia","Monemvasia 2005 300 Red (Lakonia)","Red Blend","Monemvasia"
"1887","Italy",87,28,"Northeastern Italy","Abbazia di Novacella 2009 Praepositus Grüner Veltliner (Alto Adige)","Grüner Veltliner","Abbazia di Novacella"
"1888","Italy",85,25,"Piedmont","Palladino 2005 Bricco delle Olive  (Barbera d'Alba Superiore)","Barbera","Palladino"
"1889","France",87,15,"Rhône Valley","Château Signac 2013 Cuvée Dona Clara Chusclan Rosé (Côtes du Rhône Villages)","Rosé","Château Signac"
"1890","US",87,24,"Virginia","Stinson 2014 Sauvignon Blanc (Monticello)","Sauvignon Blanc","Stinson"
"1891","Argentina",87,14,"Mendoza Province","Bodega Norton 2013 Barrel Select Malbec (Mendoza)","Malbec","Bodega Norton"
"1892","US",89,35,"New York","Anthony Nappa 2014 Nemesis Pinot Noir (North Fork of Long Island)","Pinot Noir","Anthony Nappa"
"1893","US",95,75,"California","Paul Hobbs 2012 Ellen Lane Estate Chardonnay (Russian River Valley)","Chardonnay","Paul Hobbs"
"1894","US",91,52,"California","Arista 2010 Perli Vineyard Pinot Noir (Mendocino Ridge)","Pinot Noir","Arista"
"1895","France",85,25,"Bordeaux","Château Hyot 2011  Castillon Côtes de Bordeaux","Bordeaux-style Red Blend","Château Hyot"
"1896","US",92,29,"California","Sol Rouge 2011 Estate Mourvèdre (Red Hills Lake County)","Mourvèdre","Sol Rouge"
"1897","France",87,35,"Burgundy","Derey Frères 2014 Vieilles Vignes  (Fixin)","Pinot Noir","Derey Frères"
"1898","US",83,11,"California","Beaulieu Vineyard 2010 Coastal Estates Merlot (California)","Merlot","Beaulieu Vineyard"
"1899","Italy",90,33,"Tuscany","Tenuta di Capraia 2011 Effe 55 Gran Selezione  (Chianti Classico)","Sangiovese","Tenuta di Capraia"
"1900","Italy",87,49,"Piedmont","Negretti 2013  Barolo","Nebbiolo","Negretti"
"1901","Austria",92,36,"Wachau","Josef Jamek 2014 Ried Klaus Federspiel Riesling (Wachau)","Riesling","Josef Jamek"
"1902","France",85,14,"Bordeaux","Chateau le Grand Verdus 2013  Bordeaux Blanc","Bordeaux-style White Blend","Chateau le Grand Verdus"
"1903","US",86,16,"New York","Atwater 2009 Riewürz White (Finger Lakes)","White Blend","Atwater"
"1904","US",86,18,"California","Firestone 2014 Chardonnay (Santa Ynez Valley)","Chardonnay","Firestone"
"1905","US",92,24,"California","Lusso Della Terra 2014 Clone 809 Chardonnay (Sonoma Coast)","Chardonnay","Lusso Della Terra"
"1906","Austria",89,29,"Carnuntum","Netzl 2013 Bärnreiser Weissburgunder (Carnuntum)","Weissburgunder","Netzl"
"1907","US",90,16,"California","Navarro 2014 DrCuvée Traditional Gewürztraminer (Anderson Valley)","Gewürztraminer","Navarro"
"1908","US",92,22,"California","Santa Barbara Winery 2007 Reserve Chardonnay (Sta. Rita Hills)","Chardonnay","Santa Barbara Winery"
"1909","US",87,40,"Oregon","Chehalem 2013 Ian's Reserve Chardonnay (Willamette Valley)","Chardonnay","Chehalem"
"1910","US",88,26,"Oregon","Silvan Ridge 2013 Tempranillo (Rogue Valley)","Tempranillo","Silvan Ridge"
"1911","Spain",88,19,"Northern Spain","Bodega Otto Bestué 2009 Finca Santa Sabina Cabernet Sauvignon-Tempranillo (Somontano)","Cabernet Sauvignon-Tempranillo","Bodega Otto Bestué"
"1912","Italy",92,99,"Piedmont","Pelissero 2006 Vanotu  (Barbaresco)","Nebbiolo","Pelissero"
"1913","US",90,58,"California","Patz & Hall 2010 Hyde Vineyard Chardonnay (Carneros)","Chardonnay","Patz & Hall"
"1914","US",87,48,"California","Rideau 2012 Château Duplantier Cuvée Red (Santa Ynez Valley)","Red Blend","Rideau"
